uri,name,type,n_variable,n_words,n_words_unique,n_characters,avg_char_per_word,n_loop,n_ifthen,arg_name,arg_type,arg_value,line,docs
parser/test3/formatting/formatting.py:CustomFormatter:format_column,CustomFormatter:format_column,method,6,82,48,557,6.79,0,2,"['self', 'pa_table']","[None, ' pa.Table']","[None, None]",203,"['    """"""\n', '    A user-defined custom formatter function defined by a ``transform``.\n', '    The transform must take as input a batch of data extracted for an arrow table using the python extractor,\n', '    and return a batch.\n', ""    If the output batch is not a dict, then output_all_columns won't work.\n"", ""    If the ouput batch has several fields, then querying a single column won't work since we don't know which field\n"", '    to return.\n', '    """"""\n']"
parser/test3/formatting/formatting.py:CustomFormatter:format_batch,CustomFormatter:format_batch,method,4,4,4,87,21.75,0,0,"['self', 'pa_table']","[None, ' pa.Table']","[None, None]",228,"['    """"""\n', '    A user-defined custom formatter function defined by a ``transform``.\n', '    The transform must take as input a batch of data extracted for an arrow table using the python extractor,\n', '    and return a batch.\n', ""    If the output batch is not a dict, then output_all_columns won't work.\n"", ""    If the ouput batch has several fields, then querying a single column won't work since we don't know which field\n"", '    to return.\n', '    """"""\n']"
parser/test3/formatting/jax_formatter.py:JaxFormatter,JaxFormatter,class,42,119,82,1364,11.46,0,4,[],[],[],30,[]
parser/test3/formatting/jax_formatter.py:JaxFormatter:__init__,JaxFormatter:__init__,method,9,12,11,89,7.42,0,0,"['self', '**jnp_array_kwargs']","[None, None]","[None, None]",31,[]
parser/test3/formatting/jax_formatter.py:JaxFormatter:_tensorize,JaxFormatter:_tensorize,method,9,30,22,338,11.27,0,2,"['self', 'value']","[None, None]","[None, None]",35,[]
parser/test3/formatting/jax_formatter.py:JaxFormatter:_recursive_tensorize,JaxFormatter:_recursive_tensorize,method,17,29,27,273,9.41,0,2,"['self', 'data_struct']","[None, ' dict']","[None, None]",54,[]
parser/test3/formatting/jax_formatter.py:JaxFormatter:recursive_tensorize,JaxFormatter:recursive_tensorize,method,2,4,4,70,17.5,0,0,"['self', 'data_struct']","[None, ' dict']","[None, None]",62,[]
parser/test3/formatting/jax_formatter.py:JaxFormatter:format_row,JaxFormatter:format_row,method,4,4,4,90,22.5,0,0,"['self', 'pa_table']","[None, ' pa.Table']","[None, None]",65,[]
parser/test3/formatting/jax_formatter.py:JaxFormatter:format_column,JaxFormatter:format_column,method,4,4,4,93,23.25,0,0,"['self', 'pa_table']","[None, ' pa.Table']","[None, None]",69,[]
parser/test3/formatting/jax_formatter.py:JaxFormatter:format_batch,JaxFormatter:format_batch,method,4,4,4,96,24.0,0,0,"['self', 'pa_table']","[None, ' pa.Table']","[None, None]",73,[]
parser/test3/formatting/tf_formatter.py:TFFormatter,TFFormatter,class,28,116,80,1321,11.39,0,3,[],[],[],30,[]
parser/test3/formatting/tf_formatter.py:TFFormatter:__init__,TFFormatter:__init__,method,8,12,10,89,7.42,0,0,"['self', '**tf_tensor_kwargs']","[None, None]","[None, None]",31,[]
parser/test3/formatting/tf_formatter.py:TFFormatter:_tensorize,TFFormatter:_tensorize,method,7,22,18,266,12.09,0,1,"['self', 'value']","[None, None]","[None, None]",35,[]
parser/test3/formatting/tf_formatter.py:TFFormatter:_recursive_tensorize,TFFormatter:_recursive_tensorize,method,4,34,31,304,8.94,0,2,"['self', 'data_struct']","[None, ' dict']","[None, None]",46,[]
parser/test3/formatting/tf_formatter.py:TFFormatter:recursive_tensorize,TFFormatter:recursive_tensorize,method,2,4,4,70,17.5,0,0,"['self', 'data_struct']","[None, ' dict']","[None, None]",58,[]
parser/test3/formatting/tf_formatter.py:TFFormatter:format_row,TFFormatter:format_row,method,4,4,4,90,22.5,0,0,"['self', 'pa_table']","[None, ' pa.Table']","[None, None]",61,[]
parser/test3/formatting/tf_formatter.py:TFFormatter:format_column,TFFormatter:format_column,method,4,4,4,93,23.25,0,0,"['self', 'pa_table']","[None, ' pa.Table']","[None, None]",65,[]
parser/test3/formatting/tf_formatter.py:TFFormatter:format_batch,TFFormatter:format_batch,method,4,4,4,96,24.0,0,0,"['self', 'pa_table']","[None, ' pa.Table']","[None, None]",69,[]
parser/test3/formatting/torch_formatter.py:TorchFormatter,TorchFormatter,class,40,107,76,1294,12.09,0,3,[],[],[],30,[]
parser/test3/formatting/torch_formatter.py:TorchFormatter:__init__,TorchFormatter:__init__,method,7,10,8,88,8.8,0,0,"['self', '**torch_tensor_kwargs']","[None, None]","[None, None]",31,[]
parser/test3/formatting/torch_formatter.py:TorchFormatter:_tensorize,TorchFormatter:_tensorize,method,6,20,16,260,13.0,0,1,"['self', 'value']","[None, None]","[None, None]",35,[]
parser/test3/formatting/torch_formatter.py:TorchFormatter:_recursive_tensorize,TorchFormatter:_recursive_tensorize,method,17,29,27,278,9.59,0,2,"['self', 'data_struct']","[None, ' dict']","[None, None]",46,[]
parser/test3/formatting/torch_formatter.py:TorchFormatter:recursive_tensorize,TorchFormatter:recursive_tensorize,method,2,4,4,70,17.5,0,0,"['self', 'data_struct']","[None, ' dict']","[None, None]",54,[]
parser/test3/formatting/torch_formatter.py:TorchFormatter:format_row,TorchFormatter:format_row,method,4,4,4,90,22.5,0,0,"['self', 'pa_table']","[None, ' pa.Table']","[None, None]",57,[]
parser/test3/formatting/torch_formatter.py:TorchFormatter:format_column,TorchFormatter:format_column,method,4,4,4,93,23.25,0,0,"['self', 'pa_table']","[None, ' pa.Table']","[None, None]",61,[]
parser/test3/formatting/torch_formatter.py:TorchFormatter:format_batch,TorchFormatter:format_batch,method,4,4,4,96,24.0,0,0,"['self', 'pa_table']","[None, ' pa.Table']","[None, None]",65,[]
parser/test3/formatting/__init__.py:_register_formatter,_register_formatter,function,9,45,30,448,9.96,1,3,"['formatter_cls', 'format_type', 'aliases']","[' type', ' Optional[str]', ' Optional[List[str]] ']","[None, None, ' None']",42,"['    """"""\n', '    Register a Formatter object using a name and optional aliases.\n', '    This function must be used on a Formatter class.\n', '    """"""\n']"
parser/test3/formatting/__init__.py:_register_unavailable_formatter,_register_unavailable_formatter,function,4,16,14,136,8.5,1,1,"['unavailable_error', 'format_type', 'aliases']","[' Exception', ' Optional[str]', ' Optional[List[str]] ']","[None, None, ' None']",61,"['    """"""\n', '    Register an unavailable Formatter object using a name and optional aliases.\n', '    This function must be used on an Exception object that is raised when trying to get the unavailable formatter.\n', '    """"""\n']"
parser/test3/formatting/__init__.py:get_format_type_from_alias,get_format_type_from_alias,function,4,9,7,102,11.33,0,1,['format_type'],[' Optional[str]'],[None],105,"['    """"""If the given format type is a known alias, then return its main type name. Otherwise return the type with no change.""""""\n']"
parser/test3/formatting/__init__.py:get_formatter,get_formatter,function,8,40,30,382,9.55,0,2,"['format_type', '**format_kwargs']","[' Optional[str]', None]","[None, None]",113,"['    """"""\n', '    Factory function to get a Formatter given its type name and keyword arguments.\n', '    A formatter is an object that extracts and formats data from pyarrow table.\n', '    It defines the formatting for rows, colums and batches.\n', ""    If the formatter for a given type name doesn't exist or is not available, an error is raised.\n"", '    """"""\n']"
parser/test3/io/abc.py:AbstractDatasetReader,AbstractDatasetReader,class,16,45,41,460,10.22,0,1,[],[],[],9,[]
parser/test3/io/abc.py:AbstractDatasetReader:__init__,AbstractDatasetReader:__init__,method,14,19,18,201,10.58,0,1,"['self', 'path_or_paths', 'split', 'features', 'cache_dir', 'keep_in_memory', '**kwargs', '']","[None, ' NestedDataStructureLike[PathLike]', ' Optional[NamedSplit] ', ' Optional[Features] ', ' str ', ' bool ', None, None]","[None, None, ' None', ' None', ' None', ' False', None, None]",10,[]
parser/test3/io/abc.py:AbstractDatasetReader:read,AbstractDatasetReader:read,method,0,1,1,4,4.0,0,0,['self'],[None],[None],27,[]
parser/test3/io/csv.py:CsvDatasetReader,CsvDatasetReader,class,21,69,57,952,13.8,0,1,[],[],[],11,[]
parser/test3/io/csv.py:CsvDatasetWriter,CsvDatasetWriter,class,32,112,89,1173,10.47,1,4,[],[],[],55,[]
parser/test3/io/csv.py:CsvDatasetReader:__init__,CsvDatasetReader:__init__,method,10,23,22,308,13.39,0,1,"['self', 'path_or_paths', 'split', 'features', 'cache_dir', 'keep_in_memory', '**kwargs', '']","[None, ' NestedDataStructureLike[PathLike]', ' Optional[NamedSplit] ', ' Optional[Features] ', ' str ', ' bool ', None, None]","[None, None, ' None', ' None', ' None', ' False', None, None]",12,[]
parser/test3/io/csv.py:CsvDatasetReader:read,CsvDatasetReader:read,method,9,25,20,433,17.32,0,0,['self'],[None],[None],32,[]
parser/test3/io/csv.py:CsvDatasetWriter:__init__,CsvDatasetWriter:__init__,method,8,8,8,109,13.62,0,0,"['self', 'dataset', 'path_or_buf', 'BinaryIO]', 'batch_size', '**to_csv_kwargs', '']","[None, ' Dataset', ' Union[PathLike', None, ' Optional[int] ', None, None]","[None, None, None, None, ' None', None, None]",12,[]
parser/test3/io/csv.py:CsvDatasetWriter:write,CsvDatasetWriter:write,method,9,27,21,364,13.48,0,2,['self'],[None],[None],68,[]
parser/test3/io/csv.py:CsvDatasetWriter:_write,CsvDatasetWriter:_write,method,16,43,37,441,10.26,1,2,"['self', 'file_obj', 'batch_size', 'header', 'encoding', '**to_csv_kwargs']","[None, ' BinaryIO', ' int', ' bool ', ' str ', None]","[None, None, None, ' True', ' ""utf-8""', None]",78,"['        """"""Writes the pyarrow table as CSV to a binary file handle.\n', '\n', '        Caller is responsible for opening and closing the handle.\n', '        """"""\n']"
parser/test3/io/json.py:JsonDatasetReader,JsonDatasetReader,class,24,78,65,1063,13.63,0,1,[],[],[],12,[]
parser/test3/io/json.py:JsonDatasetWriter,JsonDatasetWriter,class,30,104,83,1177,11.32,1,3,[],[],[],60,[]
parser/test3/io/json.py:JsonDatasetReader:__init__,JsonDatasetReader:__init__,method,12,26,25,339,13.04,0,1,"['self', 'path_or_paths', 'split', 'features', 'cache_dir', 'keep_in_memory', 'field', '**kwargs', '']","[None, ' NestedDataStructureLike[PathLike]', ' Optional[NamedSplit] ', ' Optional[Features] ', ' str ', ' bool ', ' Optional[str] ', None, None]","[None, None, ' None', ' None', ' None', ' False', ' None', None, None]",13,[]
parser/test3/io/json.py:JsonDatasetReader:read,JsonDatasetReader:read,method,10,28,23,487,17.39,0,0,['self'],[None],[None],36,[]
parser/test3/io/json.py:JsonDatasetWriter:__init__,JsonDatasetWriter:__init__,method,8,8,8,111,13.88,0,0,"['self', 'dataset', 'path_or_buf', 'BinaryIO]', 'batch_size', '**to_json_kwargs', '']","[None, ' Dataset', ' Union[PathLike', None, ' Optional[int] ', None, None]","[None, None, None, None, ' None', None, None]",13,[]
parser/test3/io/json.py:JsonDatasetWriter:write,JsonDatasetWriter:write,method,9,27,21,366,13.56,0,2,['self'],[None],[None],73,[]
parser/test3/io/json.py:JsonDatasetWriter:_write,JsonDatasetWriter:_write,method,14,36,33,421,11.69,1,1,"['self', 'file_obj', 'batch_size', 'encoding', 'orient', 'lines', '**to_json_kwargs', '']","[None, ' BinaryIO', ' int', ' str ', None, None, None, None]","[None, None, None, ' ""utf-8""', '""records""', 'True', None, None]",83,"['        """"""Writes the pyarrow table as JSON lines to a binary file handle.\n', '\n', '        Caller is responsible for opening and closing the handle.\n', '        """"""\n']"
parser/test3/io/parquet.py:ParquetDatasetReader,ParquetDatasetReader,class,25,91,77,1172,12.88,0,2,[],[],[],16,[]
parser/test3/io/parquet.py:ParquetDatasetWriter,ParquetDatasetWriter,class,35,118,96,1340,11.36,1,4,[],[],[],66,[]
parser/test3/io/parquet.py:ParquetDatasetReader:__init__,ParquetDatasetReader:__init__,method,14,45,42,528,11.73,0,2,"['self', 'path_or_paths', 'split', 'features', 'cache_dir', 'keep_in_memory', '**kwargs', '']","[None, ' NestedDataStructureLike[PathLike]', ' Optional[NamedSplit] ', ' Optional[Features] ', ' str ', ' bool ', None, None]","[None, None, ' None', ' None', ' None', ' False', None, None]",17,[]
parser/test3/io/parquet.py:ParquetDatasetReader:read,ParquetDatasetReader:read,method,9,25,20,433,17.32,0,0,['self'],[None],[None],43,[]
parser/test3/io/parquet.py:ParquetDatasetWriter:__init__,ParquetDatasetWriter:__init__,method,10,27,27,284,10.52,0,1,"['self', 'dataset', 'path_or_buf', 'BinaryIO]', 'batch_size', '**parquet_writer_kwargs', '']","[None, ' Dataset', ' Union[PathLike', None, ' Optional[int] ', None, None]","[None, None, None, None, ' None', None, None]",17,[]
parser/test3/io/parquet.py:ParquetDatasetWriter:write,ParquetDatasetWriter:write,method,9,27,21,380,14.07,0,2,['self'],[None],[None],83,[]
parser/test3/io/parquet.py:ParquetDatasetWriter:_write,ParquetDatasetWriter:_write,method,17,38,35,441,11.61,1,1,"['self', 'file_obj', 'batch_size', '**parquet_writer_kwargs']","[None, ' BinaryIO', ' int', None]","[None, None, None, None]",93,"['        """"""Writes the pyarrow table as Parquet to a binary file handle.\n', '\n', '        Caller is responsible for opening and closing the handle.\n', '        """"""\n']"
parser/test3/io/text.py:TextDatasetReader,TextDatasetReader,class,21,69,57,953,13.81,0,1,[],[],[],9,[]
parser/test3/io/text.py:TextDatasetReader:__init__,TextDatasetReader:__init__,method,10,23,22,309,13.43,0,1,"['self', 'path_or_paths', 'split', 'features', 'cache_dir', 'keep_in_memory', '**kwargs', '']","[None, ' NestedDataStructureLike[PathLike]', ' Optional[NamedSplit] ', ' Optional[Features] ', ' str ', ' bool ', None, None]","[None, None, ' None', ' None', ' None', ' False', None, None]",10,[]
parser/test3/io/text.py:TextDatasetReader:read,TextDatasetReader:read,method,9,25,20,433,17.32,0,0,['self'],[None],[None],30,[]
parser/test3/packaged_modules/__init__.py:hash_python_lines,hash_python_lines,function,10,22,21,220,10.0,1,1,['lines'],[' List[str]'],[None],13,[]
parser/test3/tasks/automatic_speech_recognition.py:AutomaticSpeechRecognition,AutomaticSpeechRecognition,class,10,28,24,425,15.18,0,0,[],[],[],9,[]
parser/test3/tasks/automatic_speech_recognition.py:AutomaticSpeechRecognition:column_mapping,AutomaticSpeechRecognition:column_mapping,method,1,5,5,95,19.0,0,0,['self'],[None],[None],19,[]
parser/test3/tasks/base.py:TaskTemplate,TaskTemplate,class,13,49,38,441,9.0,0,0,[],[],[],13,[]
parser/test3/tasks/base.py:TaskTemplate:features,TaskTemplate:features,method,2,3,3,55,18.33,0,0,['self'],[None],[None],20,[]
parser/test3/tasks/base.py:TaskTemplate:column_mapping,TaskTemplate:column_mapping,method,1,2,2,24,12.0,0,0,['self'],[None],[None],25,[]
parser/test3/tasks/base.py:TaskTemplate:from_dict,TaskTemplate:from_dict,method,3,18,14,116,6.44,0,0,"['cls', 'template_dict']","[' Type[T]', ' dict']","[None, None]",29,[]
parser/test3/tasks/question_answering.py:QuestionAnsweringExtractive,QuestionAnsweringExtractive,class,12,46,39,505,10.98,0,0,[],[],[],9,[]
parser/test3/tasks/question_answering.py:QuestionAnsweringExtractive:column_mapping,QuestionAnsweringExtractive:column_mapping,method,1,7,7,99,14.14,0,0,['self'],[None],[None],28,[]
parser/test3/tasks/summarization.py:Summarization,Summarization,class,10,28,24,325,11.61,0,0,[],[],[],9,[]
parser/test3/tasks/summarization.py:Summarization:column_mapping,Summarization:column_mapping,method,1,5,5,61,12.2,0,0,['self'],[None],[None],18,[]
parser/test3/tasks/text_classification.py:TextClassification,TextClassification,class,22,50,46,626,12.52,0,1,[],[],[],9,[]
parser/test3/tasks/text_classification.py:TextClassification:__post_init__,TextClassification:__post_init__,method,7,15,15,245,16.33,0,1,['self'],[None],[None],19,[]
parser/test3/tasks/text_classification.py:TextClassification:column_mapping,TextClassification:column_mapping,method,3,7,7,62,8.86,0,0,['self'],[None],[None],28,[]
parser/test3/tasks/__init__.py:task_template_from_dict,task_template_from_dict,function,7,21,18,254,12.1,0,1,['task_template_dict'],[' dict'],[None],30,"['    """"""Create one of the supported task templates in :py:mod:`datasets.tasks` from a dictionary.""""""\n']"
parser/test3/utils/beam_utils.py:upload_local_to_remote,upload_local_to_remote,function,12,42,30,467,11.12,1,2,"['local_file_path', 'remote_file_path', 'force_upload']","[None, None, None]","[None, None, 'False']",27,"['    """"""Use the Beam Filesystems to upload to a remote directory on gcs/s3/hdfs...""""""\n']"
parser/test3/utils/beam_utils.py:download_remote_to_local,download_remote_to_local,function,12,42,30,470,11.19,1,2,"['remote_file_path', 'local_file_path', 'force_download']","[None, None, None]","[None, None, 'False']",44,"['    """"""Use the Beam Filesystems to download from a remote directory on gcs/s3/hdfs...""""""\n']"
parser/test3/utils/beam_utils.py:_create_parquet_sink,_create_parquet_sink,function,2,13,13,191,14.69,0,0,"['file_path_prefix', 'schema', 'codec', 'row_group_buffer_size', 'record_batch_size', 'use_deprecated_int96_timestamps', 'file_name_suffix', 'num_shards', 'shard_name_template', 'mime_type', '']","[None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None, None, None]",181,[]
parser/test3/utils/beam_utils.py:BeamPipeline,BeamPipeline,class,4,10,9,124,12.4,0,0,[],[],[],19,[]
parser/test3/utils/beam_utils.py:WriteToParquet,WriteToParquet,class,9,43,38,604,14.05,0,0,[],[],[],61,[]
parser/test3/utils/beam_utils.py:_ParquetSink,_ParquetSink,class,67,168,116,2259,13.45,6,6,[],[],[],207,[]
parser/test3/utils/beam_utils.py:BeamPipeline:is_local,BeamPipeline:is_local,method,3,8,7,105,13.12,0,0,['self'],[None],[None],22,[]
parser/test3/utils/beam_utils.py:WriteToParquet:__init__,WriteToParquet:__init__,method,3,15,15,242,16.13,0,0,"['self', 'file_path_prefix', 'schema', 'row_group_buffer_size', 'record_batch_size', 'codec', 'use_deprecated_int96_timestamps', 'file_name_suffix', 'num_shards', 'shard_name_template', 'mime_type', '']","[None, None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, '64 * 1024 * 1024', '1000', '""none""', 'False', '""""', '0', 'None', '""application/x-parquet""', None]",72,"['        """"""Initialize a WriteToParquet transform.\n', '        (from apache_beam.io.parquetio, only ._flush_buffer() is different)\n', '\n', '        Writes parquet files from a :class:`~apache_beam.pvalue.PCollection` of\n', '        records. Each record is a dictionary with keys of a string type that\n', '        represent column names. Schema must be specified like the example below.\n', '\n', '        .. testsetup::\n', '\n', '            from tempfile import NamedTemporaryFile\n', '            import glob\n', '            import os\n', '            import pyarrow\n', '\n', '            filename = NamedTemporaryFile(delete=False).name\n', '\n', '        .. testcode::\n', '\n', '            with beam.Pipeline() as p:\n', ""                records = p | 'Read' >> beam.Create(\n"", ""                        [{'name': 'foo', 'age': 10}, {'name': 'bar', 'age': 20}]\n"", '                )\n', ""                _ = records | 'Write' >> beam.io.WriteToParquet(filename,\n"", '                        pyarrow.schema(\n', ""                                [('name', pyarrow.binary()), ('age', pyarrow.int64())]\n"", '                        )\n', '                )\n', '\n', '        .. testcleanup::\n', '\n', ""            for output in glob.glob('{}*'.format(filename)):\n"", '                os.remove(output)\n', '\n', '        For more information on supported types and schema, please see the pyarrow\n', '        document.\n', '\n', '        Args:\n', '            file_path_prefix: The file path to write to. The files written will begin\n', '                with this prefix, followed by a shard identifier (see num_shards), and\n', '                end in a common extension, if given by file_name_suffix. In most cases,\n', '                only this argument is specified and num_shards, shard_name_template, and\n', '                file_name_suffix use default values.\n', '            schema: The schema to use, as type of ``pyarrow.Schema``.\n', '            row_group_buffer_size: The byte size of the row group buffer. Note that\n', '                this size is for uncompressed data on the memory and normally much\n', '                bigger than the actual row group size written to a file.\n', '            record_batch_size: The number of records in each record batch. Record\n', '                batch is a basic unit used for storing data in the row group buffer.\n', '                A higher record batch size implies low granularity on a row group buffer\n', '                size. For configuring a row group size based on the number of records,\n', '                set ``row_group_buffer_size`` to 1 and use ``record_batch_size`` to\n', '                adjust the value.\n', '            codec: The codec to use for block-level compression. Any string supported\n', '                by the pyarrow specification is accepted.\n', '            use_deprecated_int96_timestamps: Write nanosecond resolution timestamps to\n', '                INT96 Parquet format. Defaults to False.\n', '            file_name_suffix: Suffix for the files written.\n', '            num_shards: The number of files (shards) used for output. If not set, the\n', '                service will decide on the optimal number of shards.\n', '                Constraining the number of shards is likely to reduce\n', '                the performance of a pipeline.  Setting this value is not recommended\n', '                unless you require a specific number of output files.\n', '            shard_name_template: A template string containing placeholders for\n', '                the shard number and shard count. When constructing a filename for a\n', ""                particular shard number, the upper-case letters 'S' and 'N' are\n"", '                replaced with the 0-padded shard number and shard count respectively.\n', ""                This argument can be '' in which case it behaves as if num_shards was\n"", '                set to 1 and only one file will be generated. The default pattern used\n', ""                is '-SSSSS-of-NNNNN' if None is passed as the shard_name_template.\n"", '            mime_type: The MIME type to use for the produced files, if the filesystem\n', '                supports specifying MIME types.\n', '\n', '        Returns:\n', '            A WriteToParquet transform usable for writing.\n', '        """"""\n']"
parser/test3/utils/beam_utils.py:WriteToParquet:expand,WriteToParquet:expand,method,3,4,4,29,7.25,0,0,"['self', 'pcoll']","[None, None]","[None, None]",174,[]
parser/test3/utils/beam_utils.py:WriteToParquet:display_data,WriteToParquet:display_data,method,1,3,3,28,9.33,0,0,['self'],[None],[None],177,[]
parser/test3/utils/beam_utils.py:_ParquetSink:__init__,_ParquetSink:__init__,method,24,32,32,556,17.38,1,0,"['self', 'file_path_prefix', 'schema', 'codec', 'row_group_buffer_size', 'record_batch_size', 'use_deprecated_int96_timestamps', 'file_name_suffix', 'num_shards', 'shard_name_template', 'mime_type', '']","[None, None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None, None, None, None]",72,"['        """"""Initialize a WriteToParquet transform.\n', '        (from apache_beam.io.parquetio, only ._flush_buffer() is different)\n', '\n', '        Writes parquet files from a :class:`~apache_beam.pvalue.PCollection` of\n', '        records. Each record is a dictionary with keys of a string type that\n', '        represent column names. Schema must be specified like the example below.\n', '\n', '        .. testsetup::\n', '\n', '            from tempfile import NamedTemporaryFile\n', '            import glob\n', '            import os\n', '            import pyarrow\n', '\n', '            filename = NamedTemporaryFile(delete=False).name\n', '\n', '        .. testcode::\n', '\n', '            with beam.Pipeline() as p:\n', ""                records = p | 'Read' >> beam.Create(\n"", ""                        [{'name': 'foo', 'age': 10}, {'name': 'bar', 'age': 20}]\n"", '                )\n', ""                _ = records | 'Write' >> beam.io.WriteToParquet(filename,\n"", '                        pyarrow.schema(\n', ""                                [('name', pyarrow.binary()), ('age', pyarrow.int64())]\n"", '                        )\n', '                )\n', '\n', '        .. testcleanup::\n', '\n', ""            for output in glob.glob('{}*'.format(filename)):\n"", '                os.remove(output)\n', '\n', '        For more information on supported types and schema, please see the pyarrow\n', '        document.\n', '\n', '        Args:\n', '            file_path_prefix: The file path to write to. The files written will begin\n', '                with this prefix, followed by a shard identifier (see num_shards), and\n', '                end in a common extension, if given by file_name_suffix. In most cases,\n', '                only this argument is specified and num_shards, shard_name_template, and\n', '                file_name_suffix use default values.\n', '            schema: The schema to use, as type of ``pyarrow.Schema``.\n', '            row_group_buffer_size: The byte size of the row group buffer. Note that\n', '                this size is for uncompressed data on the memory and normally much\n', '                bigger than the actual row group size written to a file.\n', '            record_batch_size: The number of records in each record batch. Record\n', '                batch is a basic unit used for storing data in the row group buffer.\n', '                A higher record batch size implies low granularity on a row group buffer\n', '                size. For configuring a row group size based on the number of records,\n', '                set ``row_group_buffer_size`` to 1 and use ``record_batch_size`` to\n', '                adjust the value.\n', '            codec: The codec to use for block-level compression. Any string supported\n', '                by the pyarrow specification is accepted.\n', '            use_deprecated_int96_timestamps: Write nanosecond resolution timestamps to\n', '                INT96 Parquet format. Defaults to False.\n', '            file_name_suffix: Suffix for the files written.\n', '            num_shards: The number of files (shards) used for output. If not set, the\n', '                service will decide on the optimal number of shards.\n', '                Constraining the number of shards is likely to reduce\n', '                the performance of a pipeline.  Setting this value is not recommended\n', '                unless you require a specific number of output files.\n', '            shard_name_template: A template string containing placeholders for\n', '                the shard number and shard count. When constructing a filename for a\n', ""                particular shard number, the upper-case letters 'S' and 'N' are\n"", '                replaced with the 0-padded shard number and shard count respectively.\n', ""                This argument can be '' in which case it behaves as if num_shards was\n"", '                set to 1 and only one file will be generated. The default pattern used\n', ""                is '-SSSSS-of-NNNNN' if None is passed as the shard_name_template.\n"", '            mime_type: The MIME type to use for the produced files, if the filesystem\n', '                supports specifying MIME types.\n', '\n', '        Returns:\n', '            A WriteToParquet transform usable for writing.\n', '        """"""\n']"
parser/test3/utils/beam_utils.py:_ParquetSink:open,_ParquetSink:open,method,4,10,10,213,21.3,0,0,"['self', 'temp_path']","[None, None]","[None, None]",244,[]
parser/test3/utils/beam_utils.py:_ParquetSink:write_record,_ParquetSink:write_record,method,8,14,13,226,16.14,1,2,"['self', 'writer', 'value']","[None, None, None]","[None, None, None]",253,[]
parser/test3/utils/beam_utils.py:_ParquetSink:close,_ParquetSink:close,method,6,16,12,195,12.19,0,3,"['self', 'writer']","[None, None]","[None, None]",264,[]
parser/test3/utils/beam_utils.py:_ParquetSink:display_data,_ParquetSink:display_data,method,7,11,10,177,16.09,0,0,['self'],[None],[None],177,"['    """"""A sink for parquet files.""""""\n']"
parser/test3/utils/beam_utils.py:_ParquetSink:_write_batches,_ParquetSink:_write_batches,method,5,7,7,132,18.86,0,0,"['self', 'writer']","[None, None]","[None, None]",282,[]
parser/test3/utils/beam_utils.py:_ParquetSink:_flush_buffer,_ParquetSink:_flush_buffer,method,22,47,35,399,8.49,4,1,['self'],[None],[None],288,[]
parser/test3/utils/deprecation_utils.py:deprecated,deprecated,function,12,55,48,594,10.8,0,2,['help_message'],[' Optional[str] '],[' None'],12,"['    """"""Decorator to mark a function as deprecated.\n', '\n', '    Args:\n', '        help_message (`Optional[str]`): An optional message to guide the user on how to\n', '            switch to non-deprecated usage of the library.\n', '    """"""\n']"
parser/test3/utils/doc_utils.py:is_documented_by,is_documented_by,function,5,8,7,120,15.0,0,0,['function_with_docstring'],[' Callable'],[None],4,"['    """"""Decorator to share docstrings across common functions.\n', '\n', '    Args:\n', '        function_with_docstring (`Callable`): Name of the function with the docstring.\n', '    """"""\n']"
parser/test3/utils/download_manager.py:GenerateMode,GenerateMode,class,3,6,6,131,21.83,0,0,[],[],[],42,[]
parser/test3/utils/download_manager.py:DownloadManager,DownloadManager,class,102,338,223,5060,14.97,4,5,[],[],[],66,[]
parser/test3/utils/download_manager.py:DownloadManager:__init__,DownloadManager:__init__,method,17,22,19,277,12.59,0,0,"['self', 'dataset_name', 'data_dir', 'download_config', 'base_path', '']","[None, ' Optional[str] ', ' Optional[str] ', ' Optional[DownloadConfig] ', ' Optional[str] ', None]","[None, ' None', ' None', ' None', ' None', None]",67,"['        """"""Download manager constructor.\n', '\n', '        Args:\n', '            data_dir: can be used to specify a manual directory to get the files from.\n', '            dataset_name: `str`, name of dataset this instance will be used for. If\n', '                provided, downloads will contain which datasets they were used for.\n', '            download_config: `DownloadConfig` to specify the cache directory and other\n', '                download options\n', '            base_path: `str`, base path that is used when relative paths are used to\n', '                download files. This can be a remote url.\n', '        """"""\n']"
parser/test3/utils/download_manager.py:DownloadManager:manual_dir,DownloadManager:manual_dir,method,2,2,2,20,10.0,0,0,['self'],[None],[None],95,[]
parser/test3/utils/download_manager.py:DownloadManager:downloaded_size,DownloadManager:downloaded_size,method,2,6,6,96,16.0,0,0,['self'],[None],[None],99,"['        """"""Returns the total size of downloaded files.""""""\n']"
parser/test3/utils/download_manager.py:DownloadManager:ship_files_with_pipeline,DownloadManager:ship_files_with_pipeline,method,17,53,44,706,13.32,0,1,"['self', 'downloaded_path_or_paths', 'pipeline']","[None, None, None]","[None, None, None]",103,"['        """"""\n', '        Ship the files using Beam FileSystems to the pipeline temp dir.\n', '        """"""\n']"
